Order Status,order date (DateOrders),shipping date (DateOrders),Days for shipment (scheduled),Order Profit Per Order,Order Region
CLOSED,7/18/2017 4:49,7/24/2017 4:49,2,-71.80000305,Western Europe
PENDING_PAYMENT,5/10/2017 13:09,5/13/2017 13:09,2,-22.13999939,South America
PENDING_PAYMENT,9/6/2016 1:35,9/9/2016 1:35,4,8.739999771,Eastern Europe
COMPLETE,11/24/2016 10:03,11/28/2016 10:03,4,37.31000137,Eastern Europe
CANCELED,1/5/2017 1:35,1/7/2017 1:35,4,10.71000004,Eastern Europe
COMPLETE,9/19/2017 16:07,9/23/2017 16:07,4,73.44000244,Northern Europe
COMPLETE,9/21/2015 18:01,9/26/2015 18:01,4,13.64000034,Western Europe
PENDING_PAYMENT,11/23/2015 3:23,11/27/2015 3:23,4,-125.0899963,South Asia
PROCESSING,6/27/2017 16:35,6/29/2017 16:35,1,14.18999958,Southern Europe
COMPLETE,3/16/2017 22:52,3/19/2017 22:52,4,3.960000038,Caribbean
CLOSED,9/11/2016 2:06,9/13/2016 2:06,1,52.0,West Asia
COMPLETE,12/5/2016 13:22,12/6/2016 1:22,0,4.920000076,North Africa
PENDING_PAYMENT,8/6/2017 16:32,8/12/2017 16:32,4,85.0,Western Europe
PENDING,3/8/2017 11:40,3/11/2017 11:40,4,64.79000092,Central America
COMPLETE,9/2/2016 21:34,9/8/2016 21:34,4,22.35000038,West Asia
PROCESSING,1/2/2017 7:44,1/6/2017 7:44,4,50.09999847,West Africa
PENDING,12/29/2016 2:08,1/2/2017 2:08,4,-108.8300018,Eastern Europe
PROCESSING,9/28/2016 8:55,9/28/2016 20:55,0,18.21999931,North Africa
COMPLETE,7/10/2016 6:13,7/13/2016 6:13,4,48.91999817,East of USA
CANCELED,6/17/2017 16:57,6/19/2017 16:57,4,90.0,South America
PENDING_PAYMENT,2/10/2016 6:15,2/14/2016 6:15,2,13.94999981,South Asia
COMPLETE,2/8/2016 6:58,2/12/2016 6:58,4,-30.87000084,Oceania
CLOSED,9/7/2016 12:37,9/10/2016 12:37,4,32.72999954,Eastern Europe
PROCESSING,2/6/2017 20:07,2/8/2017 20:07,4,21.63999939,South America
CLOSED,11/24/2015 11:37,11/30/2015 11:37,4,57.02999878,Eastern Asia
PROCESSING,9/1/2016 22:47,9/7/2016 22:47,4,61.74000168,North Africa
CLOSED,7/1/2015 19:11,7/3/2015 19:11,1,28.8199997,Southern Europe
COMPLETE,4/23/2017 4:15,4/26/2017 4:15,4,42.99000168,Caribbean
PENDING_PAYMENT,9/19/2016 7:21,9/21/2016 7:21,1,31.88999939,North Africa
COMPLETE,3/3/2015 4:38,3/7/2015 4:38,4,-2.039999962,Central America
PROCESSING,6/25/2015 23:03,7/1/2015 23:03,2,-38.18999863,Northern Europe
PROCESSING,1/22/2017 8:03,1/27/2017 8:03,4,35.90999985,Central America
ON_HOLD,7/10/2015 12:41,7/14/2015 12:41,2,99.94000244,Northern Europe
COMPLETE,5/8/2017 5:27,5/12/2017 5:27,4,33.47999954,Central America
COMPLETE,1/11/2015 15:24,1/17/2015 15:24,4,101.9899979,Central America
COMPLETE,8/4/2015 10:44,8/4/2015 22:44,0,53.04000092,Northern Europe
COMPLETE,12/12/2016 23:42,12/18/2016 23:42,2,31.36000061,Southern Africa
SUSPECTED_FRAUD,2/27/2015 16:54,3/4/2015 16:54,2,37.84999847,Central America
CLOSED,9/29/2017 8:45,10/2/2017 8:45,4,28.12000084,Southern Europe
COMPLETE,1/2/2015 23:38,1/5/2015 23:38,4,-63.59999847,South America
PENDING_PAYMENT,8/2/2015 11:05,8/7/2015 11:05,4,-287.9899902,Western Europe
ON_HOLD,5/13/2015 4:01,5/19/2015 4:01,4,15.64999962,Central America
COMPLETE,3/11/2015 11:38,3/13/2015 11:38,4,-47.09999847,South America
CANCELED,12/9/2015 2:40,12/11/2015 2:40,1,58.79000092,Eastern Asia
PROCESSING,8/26/2015 7:54,8/31/2015 7:54,4,4.800000191,Western Europe
PROCESSING,8/18/2015 23:19,8/24/2015 23:19,4,36.84000015,Western Europe
CLOSED,4/6/2017 17:24,4/12/2017 17:24,4,46.79000092,Central America
PENDING_PAYMENT,12/29/2016 9:29,12/29/2016 21:29,0,-85.75,Central Africa
PENDING_PAYMENT,11/11/2016 12:42,11/13/2016 12:42,1,-5.420000076,Central Africa
COMPLETE,6/12/2015 15:11,6/15/2015 15:11,4,6.380000114,Southern Europe
ON_HOLD,3/15/2016 10:25,3/20/2016 10:25,4,7.210000038,Southeast Asia
COMPLETE,7/19/2017 19:22,7/25/2017 19:22,4,2.940000057,Western Europe
PENDING_PAYMENT,11/6/2016 19:54,11/10/2016 19:54,2,52.25,Canada
COMPLETE,12/13/2016 4:15,12/17/2016 4:15,4,5.130000114,West Asia
ON_HOLD,8/10/2016 15:49,8/14/2016 15:49,4,14.25,US Center 
CANCELED,3/12/2017 0:48,3/14/2017 0:48,1,85.79000092,Caribbean
PROCESSING,7/17/2016 15:09,7/20/2016 15:09,2,51.3199997,East of USA
CLOSED,7/12/2015 8:08,7/15/2015 8:08,4,47.50999832,Western Europe
COMPLETE,9/21/2017 22:25,9/25/2017 22:25,4,-305.9700012,Western Europe
PROCESSING,2/12/2016 14:40,2/17/2016 14:40,4,133.9299927,Oceania
PENDING_PAYMENT,5/10/2015 2:47,5/12/2015 2:47,1,21.15999985,South America
PENDING_PAYMENT,11/10/2016 13:35,11/12/2016 13:35,1,24.95999908,Eastern Europe
COMPLETE,3/20/2017 0:05,3/22/2017 0:05,4,22.04999924,South America
PENDING_PAYMENT,8/2/2017 5:20,8/7/2017 5:20,4,38.13000107,Western Europe
PENDING_PAYMENT,6/29/2017 5:02,7/4/2017 5:02,4,82.0699997,Western Europe
PENDING,4/14/2015 0:43,4/19/2015 0:43,4,50.75,South America
COMPLETE,12/17/2016 23:31,12/19/2016 23:31,1,113.4800034,Southern Africa
PAYMENT_REVIEW,8/31/2016 3:00,9/6/2016 3:00,2,72.75,Eastern Europe
COMPLETE,5/10/2015 3:50,5/15/2015 3:50,2,11.61999989,Central America
COMPLETE,4/10/2017 13:33,4/14/2017 13:33,4,71.76000214,South America
SUSPECTED_FRAUD,1/30/2016 12:03,2/1/2016 12:03,2,1.600000024,Oceania
COMPLETE,11/7/2015 16:01,11/11/2015 16:01,2,99.83999634,Southeast Asia
PENDING,12/16/2017 7:14,12/18/2017 7:14,4,14.92000008,Oceania
PROCESSING,6/18/2015 17:58,6/20/2015 17:58,4,26.61000061,Northern Europe
PENDING_PAYMENT,2/17/2017 9:25,2/19/2017 9:25,1,-11.40999985,Caribbean
PENDING_PAYMENT,8/23/2017 7:14,8/27/2017 7:14,2,1.860000014,Western Europe
COMPLETE,4/1/2015 16:20,4/3/2015 16:20,1,62.02000046,Central America
PENDING,2/15/2017 3:49,2/17/2017 3:49,4,95.19999695,Central America
COMPLETE,9/29/2015 13:06,10/1/2015 13:06,1,120.5100021,Northern Europe
COMPLETE,2/20/2015 5:53,2/24/2015 5:53,2,44.52999878,South America
PENDING_PAYMENT,5/17/2015 19:25,5/19/2015 19:25,1,10.86999989,Central America
PENDING_PAYMENT,12/29/2016 20:21,12/30/2016 8:21,0,15.93000031,Eastern Europe
PROCESSING,6/5/2016 4:00,6/9/2016 4:00,4,36.40000153,US Center 
COMPLETE,10/31/2015 5:00,11/3/2015 5:00,4,24.95000076,South Asia
COMPLETE,1/8/2015 9:37,1/12/2015 9:37,4,30.73999977,Central America
COMPLETE,7/5/2015 2:43,7/8/2015 2:43,4,40.8199997,Northern Europe
PENDING,2/19/2015 19:43,2/24/2015 19:43,2,-22.0,South America
CLOSED,8/25/2016 17:01,8/30/2016 17:01,2,70.5,West of USA 
PENDING,12/31/2016 19:59,1/2/2017 19:59,2,-4.730000019,West Africa
PENDING_PAYMENT,12/5/2015 7:14,12/7/2015 7:14,2,38.00999832,Southeast Asia
PENDING_PAYMENT,6/9/2017 8:33,6/14/2017 8:33,4,31.95000076,South America
PENDING,3/12/2016 9:11,3/18/2016 9:11,4,-40.49000168,Southeast Asia
COMPLETE,4/18/2015 22:47,4/20/2015 22:47,4,137.2100067,Central America
COMPLETE,5/11/2016 23:07,5/17/2016 23:07,4,-20.70000076,South of  USA 
PENDING,7/21/2015 23:01,7/23/2015 23:01,4,23.51000023,Western Europe
PENDING,6/29/2017 15:11,7/3/2017 15:11,2,-111.3300018,Southern Europe
PENDING,10/5/2015 0:29,10/9/2015 0:29,2,55.40999985,Western Europe
PENDING,8/22/2016 7:44,8/25/2016 7:44,2,-74.77999878,South of  USA 
PROCESSING,9/12/2016 0:11,9/17/2016 0:11,2,41.52000046,East Africa
PROCESSING,3/11/2017 13:35,3/15/2017 13:35,4,-182.5,South America
PENDING,5/22/2015 0:40,5/25/2015 0:40,2,2.079999924,Central America
PENDING,2/11/2015 21:50,2/12/2015 9:50,0,-3.400000095,South America
PENDING,4/12/2017 16:00,4/15/2017 16:00,4,7.119999886,Central America
CLOSED,3/2/2015 6:13,3/4/2015 6:13,1,24.35000038,South America
CLOSED,4/22/2017 9:40,4/27/2017 9:40,4,-57.36999893,Caribbean
PENDING_PAYMENT,3/15/2017 19:32,3/20/2017 19:32,4,36.38999939,Central America
COMPLETE,4/30/2016 18:45,5/5/2016 18:45,4,65.01000214,US Center 
COMPLETE,8/28/2016 20:41,9/3/2016 20:41,4,98.34999847,Southern Africa
COMPLETE,3/11/2015 20:23,3/13/2015 20:23,4,51.08000183,South America
PENDING_PAYMENT,8/7/2017 18:28,8/12/2017 18:28,2,16.5699997,Western Europe
COMPLETE,3/29/2015 9:09,4/1/2015 9:09,4,113.5599976,South America
PENDING_PAYMENT,9/7/2016 14:22,9/10/2016 14:22,4,110.2399979,East Africa
COMPLETE,8/3/2017 7:57,8/5/2017 7:57,1,24.44000053,Northern Europe
CLOSED,9/6/2017 21:34,9/10/2017 21:34,4,29.25,Western Europe
COMPLETE,4/25/2017 16:51,5/1/2017 16:51,4,15.11999989,South America
PENDING,4/10/2016 4:04,4/13/2016 4:04,4,104.9899979,East of USA
COMPLETE,7/17/2016 0:05,7/22/2016 0:05,2,78.19999695,South of  USA 
COMPLETE,6/27/2015 17:26,6/29/2015 17:26,1,120.9499969,Western Europe
CLOSED,7/30/2017 0:57,8/1/2017 0:57,2,54.99000168,Western Europe
CANCELED,5/2/2017 14:34,5/4/2017 14:34,1,74.30999756,South America
PENDING_PAYMENT,2/23/2015 17:37,2/26/2015 17:37,4,-9.600000381,Central America
COMPLETE,5/1/2016 22:26,5/5/2016 22:26,4,101.6800003,West of USA 
PENDING_PAYMENT,8/27/2016 8:36,8/30/2016 8:36,4,23.04000092,Canada
PROCESSING,4/12/2015 15:26,4/17/2015 15:26,2,-47.50999832,Caribbean
COMPLETE,7/5/2016 13:25,7/11/2016 13:25,4,43.18000031,South of  USA 
COMPLETE,2/6/2015 4:51,2/8/2015 4:51,4,-182.0800018,Caribbean
COMPLETE,9/24/2015 19:35,9/29/2015 19:35,4,44.8199997,Western Europe
CLOSED,11/25/2017 1:08,12/1/2017 1:08,4,-21.88999939,Eastern Asia
SUSPECTED_FRAUD,11/2/2016 3:26,11/5/2016 3:26,4,14.39999962,West Asia
COMPLETE,2/2/2016 3:28,2/5/2016 3:28,4,54.90999985,Oceania
COMPLETE,10/19/2015 0:07,10/21/2015 0:07,4,26.12999916,Northern Europe
CLOSED,2/7/2016 9:35,2/10/2016 9:35,2,19.90999985,Eastern Asia
COMPLETE,11/13/2015 14:16,11/18/2015 14:16,4,54.74000168,Southeast Asia
CLOSED,9/27/2015 21:52,9/29/2015 21:52,4,28.15999985,Western Europe
COMPLETE,8/23/2016 7:55,8/25/2016 7:55,4,91.0,South of  USA 
COMPLETE,8/2/2015 19:50,8/4/2015 19:50,1,137.9900055,Western Europe
PENDING,1/16/2016 0:52,1/22/2016 0:52,4,-9.460000038,Eastern Asia
COMPLETE,3/10/2016 16:12,3/14/2016 16:12,4,-288.2900085,Southeast Asia
PENDING_PAYMENT,3/10/2017 14:07,3/12/2017 14:07,4,31.87999916,South America
PROCESSING,8/24/2016 18:15,8/29/2016 18:15,4,-146.6000061,East of USA
COMPLETE,1/2/2015 7:52,1/5/2015 7:52,2,58.47999954,Central America
COMPLETE,2/14/2017 2:14,2/18/2017 2:14,4,-23.63999939,Caribbean
PENDING,8/20/2016 18:36,8/22/2016 18:36,4,73.0699997,West of USA 
PENDING_PAYMENT,11/16/2015 18:59,11/20/2015 18:59,4,156.7799988,Oceania
PENDING,12/20/2016 1:58,12/22/2016 1:58,4,-27.05999947,West Asia
PROCESSING,10/7/2016 6:58,10/9/2016 6:58,1,113.8000031,West Asia
PENDING_PAYMENT,10/7/2016 18:11,10/11/2016 18:11,4,12.85000038,North Africa
CLOSED,5/19/2016 23:28,5/24/2016 23:28,2,43.5,West of USA 
PENDING,5/4/2016 18:24,5/7/2016 18:24,4,2.569999933,East of USA
COMPLETE,6/11/2016 18:42,6/13/2016 18:42,4,8.920000076,US Center 
ON_HOLD,7/28/2017 1:39,7/30/2017 1:39,4,-175.9900055,Southern Europe
COMPLETE,4/8/2015 19:39,4/11/2015 19:39,4,81.88999939,South America
COMPLETE,3/12/2017 8:09,3/14/2017 8:09,1,154.1499939,South America
CLOSED,10/27/2015 16:34,10/29/2015 16:34,4,-106.5599976,Southeast Asia
COMPLETE,10/15/2017 1:01,10/17/2017 1:01,4,106.1200027,Southern Europe
SUSPECTED_FRAUD,8/17/2016 13:53,8/19/2016 13:53,1,71.05000305,West of USA 
PENDING,6/5/2016 12:03,6/7/2016 12:03,1,36.75,East of USA
PROCESSING,7/19/2016 10:14,7/25/2016 10:14,2,46.72000122,West of USA 
CLOSED,9/6/2015 23:28,9/9/2015 23:28,4,100.8000031,Western Europe
COMPLETE,7/28/2016 18:06,8/2/2016 18:06,4,23.62000084,South of  USA 
PROCESSING,8/8/2016 21:25,8/11/2016 21:25,4,43.65000153,West of USA 
COMPLETE,11/19/2016 10:14,11/21/2016 10:14,4,26.30999947,West Asia
CANCELED,8/20/2015 0:12,8/22/2015 0:12,2,-9.25,Northern Europe
CLOSED,11/8/2015 16:33,11/12/2015 16:33,4,17.63999939,Southeast Asia
PENDING,1/31/2017 21:31,2/5/2017 21:31,4,54.99000168,South America
COMPLETE,10/16/2017 14:30,10/20/2017 14:30,4,207.9400024,Southern Europe
PENDING_PAYMENT,7/11/2017 9:55,7/17/2017 9:55,4,222.8399963,Southern Europe
COMPLETE,4/24/2016 4:24,4/27/2016 4:24,4,-33.59999847,South of  USA 
PROCESSING,5/2/2016 5:26,5/6/2016 5:26,4,24.95000076,West of USA 
PENDING_PAYMENT,3/5/2017 2:02,3/10/2017 2:02,4,40.95000076,Caribbean
PENDING_PAYMENT,12/17/2016 5:18,12/17/2016 17:18,0,-135.8800049,North Africa
PENDING,2/23/2016 7:28,2/26/2016 7:28,4,95.01999664,Oceania
COMPLETE,6/13/2016 18:42,6/17/2016 18:42,2,14.67000008,South of  USA 
COMPLETE,12/14/2015 4:35,12/20/2015 4:35,4,137.9299927,Southeast Asia
COMPLETE,6/23/2016 3:37,6/29/2016 3:37,4,-767.1699829,West of USA 
PENDING_PAYMENT,10/28/2015 3:26,10/31/2015 3:26,4,62.70000076,Oceania
PENDING_PAYMENT,7/17/2015 1:18,7/23/2015 1:18,4,94.04000092,Northern Europe
PENDING_PAYMENT,3/23/2017 14:16,3/26/2017 14:16,4,51.09999847,Central America
ON_HOLD,11/18/2016 9:43,11/20/2016 9:43,4,-116.0500031,West Asia
PENDING_PAYMENT,5/4/2016 19:48,5/6/2016 19:48,4,46.33000183,West of USA 
COMPLETE,5/9/2017 18:14,5/13/2017 18:14,4,1.639999986,Central America
CANCELED,11/9/2016 2:12,11/13/2016 2:12,4,-95.48999786,West Asia
COMPLETE,5/7/2017 4:13,5/9/2017 4:13,4,143.7400055,Central America
ON_HOLD,11/4/2015 5:21,11/6/2015 5:21,1,-12.36999989,Eastern Asia
COMPLETE,5/23/2015 6:48,5/27/2015 6:48,4,76.77999878,Central America
PENDING_PAYMENT,7/29/2016 4:58,7/31/2016 4:58,1,74.37999725,East of USA
COMPLETE,8/13/2016 16:41,8/15/2016 16:41,2,-57.36999893,South of  USA 
CLOSED,3/29/2015 21:46,3/31/2015 21:46,1,6.0,Central America
COMPLETE,12/11/2016 2:51,12/14/2016 2:51,4,17.70999908,East Africa
COMPLETE,6/8/2017 18:12,6/10/2017 18:12,1,9.840000153,Central America
COMPLETE,3/1/2015 2:53,3/3/2015 2:53,4,17.23999977,South America
PENDING,2/15/2017 4:52,2/17/2017 4:52,1,-8.739999771,Central America
PROCESSING,4/16/2016 1:37,4/18/2016 1:37,4,74.08000183,East of USA
COMPLETE,10/10/2015 23:25,10/12/2015 23:25,4,4.309999943,Western Europe
COMPLETE,11/1/2015 3:46,11/4/2015 3:46,4,16.73999977,Oceania
ON_HOLD,8/21/2015 22:47,8/23/2015 22:47,1,31.20000076,Southern Europe
PENDING_PAYMENT,1/17/2017 9:17,1/23/2017 9:17,4,-31.23999977,West Asia
CLOSED,11/29/2015 21:36,12/1/2015 21:36,4,17.62999916,Southeast Asia
PENDING_PAYMENT,2/7/2016 22:12,2/11/2016 22:12,4,14.53999996,Southeast Asia
CLOSED,10/27/2016 6:57,10/29/2016 6:57,1,26.60000038,East Africa
ON_HOLD,1/29/2017 9:16,2/1/2017 9:16,4,19.79999924,Central America
COMPLETE,11/11/2016 4:18,11/13/2016 4:18,4,-1047.550049,East Africa
COMPLETE,12/26/2017 9:20,12/29/2017 9:20,2,87.08999634,South Asia
PROCESSING,7/14/2016 13:55,7/16/2016 13:55,1,-51.95000076,East of USA
PENDING,3/16/2017 2:12,3/20/2017 2:12,2,2.25,Central America
PROCESSING,12/1/2015 5:50,12/5/2015 5:50,4,63.22000122,Southeast Asia
COMPLETE,8/11/2015 18:57,8/15/2015 18:57,4,54.90999985,Northern Europe
PROCESSING,5/30/2015 23:26,6/5/2015 23:26,4,182.3500061,South America
COMPLETE,4/28/2015 18:13,5/2/2015 18:13,4,69.58999634,Central America
COMPLETE,10/22/2017 0:50,10/28/2017 0:50,4,65.70999908,Northern Europe
COMPLETE,11/29/2015 13:53,12/4/2015 13:53,4,91.0,Oceania
PROCESSING,5/4/2017 12:49,5/6/2017 12:49,1,133.8999939,South America
COMPLETE,1/17/2015 23:06,1/21/2015 23:06,4,9.31000042,Caribbean
COMPLETE,2/13/2015 5:43,2/15/2015 5:43,1,-27.93000031,Central America
PROCESSING,3/6/2017 16:13,3/10/2017 16:13,4,54.0,Caribbean
PROCESSING,1/17/2017 17:41,1/18/2017 5:41,0,-146.9600067,Eastern Europe
PROCESSING,9/9/2017 14:23,9/13/2017 14:23,2,46.88999939,Northern Europe
CLOSED,8/11/2015 1:05,8/14/2015 1:05,4,42.24000168,Southern Europe
COMPLETE,12/28/2016 5:06,1/1/2017 5:06,4,94.08000183,Central Africa
PENDING,10/17/2015 10:58,10/19/2015 10:58,1,43.75,Western Europe
PENDING,7/10/2016 9:01,7/16/2016 9:01,4,-3.299999952,US Center 
PENDING_PAYMENT,5/4/2016 4:23,5/6/2016 4:23,1,49.61999893,West of USA 
PENDING_PAYMENT,6/25/2017 17:39,6/27/2017 17:39,2,89.26999664,Southern Europe
PENDING_PAYMENT,4/13/2015 1:36,4/17/2015 1:36,4,-385.4200134,Central America
PENDING,1/31/2017 4:42,2/2/2017 4:42,4,78.94999695,Central America
PROCESSING,10/25/2015 3:15,10/27/2015 3:15,4,75.59999847,Oceania
COMPLETE,6/17/2017 10:39,6/21/2017 10:39,2,1.75,South America
COMPLETE,3/26/2016 16:32,3/28/2016 16:32,1,109.4000015,Oceania
PROCESSING,8/17/2016 13:10,8/19/2016 13:10,1,22.5699997,West of USA 
PENDING_PAYMENT,1/26/2017 20:18,1/30/2017 20:18,4,38.99000168,Central America
COMPLETE,9/8/2016 23:39,9/11/2016 23:39,4,20.95999908,Central Asia
PENDING,6/5/2015 23:04,6/7/2015 23:04,1,28.35000038,Western Europe
PAYMENT_REVIEW,11/2/2015 22:31,11/4/2015 22:31,1,-3.50999999,Southeast Asia
COMPLETE,9/9/2016 22:47,9/11/2016 22:47,1,85.79000092,Eastern Europe
COMPLETE,12/12/2015 0:23,12/14/2015 0:23,2,54.0,Eastern Asia
COMPLETE,7/11/2015 21:58,7/15/2015 21:58,4,-13.77000046,Western Europe
COMPLETE,2/1/2016 22:34,2/5/2016 22:34,4,19.26000023,Eastern Asia
PENDING_PAYMENT,1/25/2017 22:35,1/27/2017 22:35,4,-28.05999947,Caribbean
COMPLETE,5/11/2015 10:19,5/13/2015 10:19,4,43.5,Central America
COMPLETE,1/20/2017 11:12,1/22/2017 11:12,4,71.87000275,Central America
PROCESSING,2/11/2016 19:03,2/15/2016 19:03,2,137.5899963,Eastern Asia
PENDING_PAYMENT,3/28/2017 13:02,3/30/2017 13:02,4,101.3899994,Central America
COMPLETE,4/30/2016 4:45,5/5/2016 4:45,4,16.82999992,US Center 
PENDING,8/22/2016 19:39,8/24/2016 19:39,2,28.04999924,US Center 
ON_HOLD,8/20/2017 16:31,8/25/2017 16:31,4,16.23999977,Southern Europe
PENDING_PAYMENT,4/11/2017 19:19,4/15/2017 19:19,4,47.04000092,Central America
PROCESSING,2/29/2016 18:19,3/5/2016 18:19,4,1.25,Southeast Asia
COMPLETE,2/11/2017 22:02,2/16/2017 22:02,4,89.30000305,Central America
PENDING_PAYMENT,12/1/2017 14:27,12/6/2017 14:27,4,36.88000107,Oceania
PROCESSING,6/15/2016 15:32,6/17/2016 15:32,2,-108.7099991,East of USA
COMPLETE,1/5/2016 20:40,1/6/2016 8:40,0,36.86000061,Southeast Asia
COMPLETE,3/29/2017 19:52,3/31/2017 19:52,1,90.0,Central America
PENDING,6/1/2016 4:21,6/7/2016 4:21,4,-33.56000137,South of  USA 
PENDING,5/25/2016 9:26,5/31/2016 9:26,4,41.5699997,West of USA 
COMPLETE,7/12/2015 11:17,7/14/2015 11:17,4,-343.9500122,Western Europe
PENDING_PAYMENT,9/26/2015 12:35,9/28/2015 12:35,2,99.37000275,Northern Europe
COMPLETE,10/31/2015 11:18,11/6/2015 11:18,4,14.55000019,Eastern Asia
COMPLETE,11/7/2016 8:09,11/11/2016 8:09,4,86.08999634,West Asia
COMPLETE,8/22/2017 15:28,8/23/2017 3:28,0,23.51000023,Western Europe
PENDING_PAYMENT,8/1/2016 3:23,8/3/2016 3:23,4,-4.409999847,US Center 
PENDING_PAYMENT,5/4/2016 8:57,5/4/2016 20:57,0,67.19000244,East of USA
COMPLETE,10/3/2015 23:57,10/7/2015 23:57,4,80.63999939,Western Europe
COMPLETE,2/23/2016 3:58,2/26/2016 3:58,4,48.72000122,Southeast Asia
COMPLETE,9/10/2016 8:35,9/12/2016 8:35,4,-105.5699997,Central Africa
PENDING,11/28/2016 21:58,11/30/2016 21:58,4,91.19999695,West Asia
PENDING,1/8/2016 1:13,1/10/2016 1:13,1,30.0,South Asia
COMPLETE,1/18/2016 0:31,1/20/2016 0:31,4,-449.980011,Eastern Asia
PENDING,5/3/2017 17:11,5/8/2017 17:11,4,54.27999878,South America
PENDING_PAYMENT,8/20/2015 11:03,8/23/2015 11:03,4,-316.7799988,Northern Europe
COMPLETE,2/7/2015 15:11,2/12/2015 15:11,4,5.460000038,Central America
COMPLETE,5/19/2017 13:19,5/24/2017 13:19,4,60.09000015,South America
ON_HOLD,9/12/2016 7:11,9/17/2016 7:11,4,71.25,West Asia
COMPLETE,8/1/2016 9:42,8/6/2016 9:42,2,79.19999695,US Center 
ON_HOLD,6/2/2015 8:11,6/4/2015 8:11,1,-1044.900024,Western Europe
COMPLETE,8/21/2015 19:59,8/23/2015 19:59,2,81.59999847,Western Europe
COMPLETE,3/10/2017 7:06,3/12/2017 7:06,4,113.1399994,Central America
PROCESSING,2/3/2017 20:18,2/5/2017 20:18,4,131.9100037,Caribbean
COMPLETE,12/16/2015 4:14,12/18/2015 4:14,2,86.23999786,Eastern Asia
COMPLETE,4/1/2015 1:16,4/7/2015 1:16,4,18.85000038,South America
COMPLETE,10/20/2016 3:17,10/22/2016 3:17,4,-1.320000052,North Africa
PENDING_PAYMENT,5/30/2015 11:10,6/5/2015 11:10,2,-55.68999863,South America
PROCESSING,7/8/2015 22:30,7/13/2015 22:30,2,174.7899933,Western Europe
PENDING_PAYMENT,2/10/2017 16:15,2/15/2017 16:15,4,25.54000092,Central America
COMPLETE,8/27/2015 16:29,8/30/2015 16:29,4,94.48000336,Southern Europe
COMPLETE,4/7/2016 6:21,4/11/2016 6:21,2,94.23999786,US Center 
PROCESSING,1/24/2017 7:21,1/29/2017 7:21,4,-102.9499969,South America
COMPLETE,2/15/2017 15:01,2/19/2017 15:01,2,3.119999886,Caribbean
COMPLETE,5/17/2015 0:30,5/22/2015 0:30,4,92.0,Central America
CLOSED,9/17/2017 14:43,9/20/2017 14:43,4,25.87000084,Southern Europe
COMPLETE,8/10/2015 3:22,8/16/2015 3:22,4,9.170000076,Western Europe
COMPLETE,4/9/2015 10:01,4/13/2015 10:01,2,-53.45000076,Central America
PENDING_PAYMENT,3/28/2015 13:32,3/30/2015 13:32,4,39.29999924,Caribbean
CLOSED,5/14/2016 6:29,5/18/2016 6:29,4,117.5899963,US Center 
CLOSED,1/1/2016 4:13,1/4/2016 4:13,4,80.0,Oceania
PENDING,4/30/2016 7:12,5/2/2016 7:12,4,71.27999878,East of USA
PENDING,3/27/2016 10:03,4/2/2016 10:03,4,71.25,Oceania
PROCESSING,9/5/2015 12:47,9/9/2015 12:47,2,127.5699997,Western Europe
PENDING,12/6/2017 14:16,12/8/2017 14:16,4,5.260000229,Southeast Asia
COMPLETE,11/15/2015 22:19,11/20/2015 22:19,4,-100.0,Southeast Asia
CLOSED,4/26/2016 5:27,4/28/2016 5:27,1,-191.9700012,US Center 
PENDING_PAYMENT,2/27/2017 22:43,3/2/2017 22:43,4,71.05000305,Central America
PROCESSING,5/21/2015 8:33,5/23/2015 8:33,2,27.93000031,South America
ON_HOLD,10/27/2016 4:08,10/29/2016 4:08,1,4.730000019,West Asia
COMPLETE,8/12/2015 22:38,8/15/2015 22:38,4,24.5699997,Southern Europe
COMPLETE,6/27/2016 23:56,6/29/2016 23:56,1,35.06000137,West of USA 
PROCESSING,11/30/2016 10:24,12/6/2016 10:24,2,103.4499969,West Africa
PENDING_PAYMENT,5/27/2017 1:45,5/29/2017 1:45,1,9.840000153,Central America
PROCESSING,5/2/2017 15:16,5/4/2017 15:16,1,172.7899933,South America
ON_HOLD,2/26/2017 11:41,3/1/2017 11:41,4,43.86999893,Central America
PENDING_PAYMENT,2/23/2016 21:50,2/27/2016 21:50,4,-32.00999832,Eastern Asia
CLOSED,4/15/2017 1:27,4/17/2017 1:27,2,31.43000031,Central America
PENDING_PAYMENT,2/6/2015 0:39,2/11/2015 0:39,4,83.51000214,South America
ON_HOLD,8/22/2016 2:29,8/24/2016 2:29,1,-60.02000046,West of USA 
PROCESSING,11/8/2015 2:11,11/11/2015 2:11,4,70.47000122,Eastern Asia
COMPLETE,8/24/2016 16:51,8/26/2016 16:51,1,12.35000038,East of USA
ON_HOLD,3/10/2017 6:03,3/14/2017 6:03,4,64.79000092,Caribbean
CANCELED,5/19/2016 6:39,5/21/2016 6:39,4,-66.5,West of USA 
CLOSED,7/21/2016 3:35,7/23/2016 3:35,1,45.8199997,US Center 
PENDING_PAYMENT,3/15/2015 20:23,3/21/2015 20:23,4,87.36000061,Central America
PENDING,4/1/2015 23:20,4/5/2015 23:20,2,15.84000015,Central America
COMPLETE,5/6/2015 6:39,5/10/2015 6:39,4,12.93999958,Central America
PROCESSING,1/11/2016 10:30,1/11/2016 22:30,0,-17.76000023,Oceania
